Details for  Addy; January 01, 2022 to July 25, 2022
DATE,MIN_AIR_TEMP,AIR_TEMP,MAX_AIR_TEMP,DEWPOINT,REL_HUMIDITY,LEAF_WETNESS,WIND_DIR,WIND_SPEED,WIND_SPEED_MAX,SOIL_TEMP_2_IN,MIN_SOIL_TEMP_8_IN,AVG_SOIL_TEMP_8_IN,SOIL_MOIS_8_IN,PRECIP,SOLAR_RAD,ET_GRASS,ET_ALFALFA,AIR_PRESSURE,
"2022-06-19",48.2,56.8,64.8,51.0,82.4,0.52,SE,1.8,11.7,60.1,57.5,58.2,21.2,0.03,16.49,0.11,0.11,30.05,
"2022-06-20",45.8,58.3,71.8,52.9,84.0,0.54,S,1.9,12.1,62.1,57.3,58.6,21.3,0.02,24.40,0.15,0.16,30.14,
"2022-06-21",47.1,62.6,79.1,51.2,70.8,0.40,SE,2.7,13.2,62.7,58.3,59.5,21.0,0.00,24.97,0.18,0.21,30.23,
"2022-06-22",48.6,65.8,81.7,50.6,62.2,0.15,S,4.0,19.6,64.5,59.2,60.6,20.5,0.00,26.20,0.21,0.26,30.01,
"2022-06-23",41.9,59.6,72.8,39.0,52.5,0.13,N,3.7,17.1,63.1,59.5,60.8,20.0,0.00,30.83,0.20,0.25,30.00,
"2022-06-24",41.0,58.6,73.2,42.6,57.8,0.00,NW,3.5,14.6,62.1,58.8,60.1,19.4,0.00,28.24,0.19,0.23,30.17,
"2022-06-25",41.9,62.4,81.3,46.5,62.5,0.15,N,1.9,9.9,63.9,58.7,60.2,18.9,0.00,30.42,0.20,0.23,30.28,
"2022-06-26",45.2,65.1,87.1,47.6,60.1,0.17,NW,2.6,11.4,65.2,59.4,60.9,18.2,0.00,30.28,0.23,0.27,30.19,
"2022-06-27",46.0,68.4,93.3,50.3,59.8,0.16,NW,2.3,11.4,66.6,60.0,61.6,17.5,0.00,29.93,0.24,0.28,30.05,
"2022-06-28",51.0,68.2,87.2,47.3,55.5,0.10,S,4.8,28.9,66.7,61.2,62.5,16.8,0.00,27.68,0.25,0.33,29.91,
"2022-06-29",46.4,61.6,76.1,47.0,61.6,0.01,W,4.1,19.6,65.1,60.9,62.0,16.1,0.00,22.15,0.17,0.22,30.05,
"2022-06-30",46.9,65.0,82.2,50.3,65.3,0.20,N ,2.8,13.2,66.5,60.6,61.9,15.6,0.00,28.13,0.20,0.24,30.10,
"2022-07-01",47.6,66.9,86.0,50.4,61.9,0.24,NW,2.5,10.3,67.6,61.1,62.5,14.7,0.00,28.47,0.21,0.25,29.98,
"2022-07-02",49.0,67.9,88.9,50.7,58.7,0.14,NW,2.4,9.2,67.9,61.5,62.9,13.7,0.00,28.03,0.22,0.26,29.87,
"2022-07-03",56.8,65.3,76.6,56.3,74.7,0.15,SW,3.0,16.0,66.8,62.7,63.3,13.1,0.51,16.40,0.14,0.16,29.85,
"2022-07-04",51.7,58.8,65.7,55.2,88.6,0.56,N,3.5,18.2,63.6,62.0,62.3,13.2,0.35,13.92,0.09,0.10,29.96,
"2022-07-05",50.7,62.7,78.0,53.5,75.9,0.36,NW,3.1,11.7,65.0,60.5,61.7,13.1,0.00,28.57,0.20,0.23,30.00,
"2022-07-06",56.6,64.2,76.5,57.9,81.2,0.29,NW,3.7,13.2,65.6,61.9,62.7,13.1,0.15,19.80,0.15,0.18,29.95,
"2022-07-07",55.1,63.4,75.6,58.4,85.0,0.45,NW,3.4,10.7,65.2,62.0,62.7,13.2,0.07,16.59,0.13,0.15,30.02,
"2022-07-08",48.3,65.0,80.6,54.2,72.4,0.31,W,2.7,11.4,65.9,61.3,62.6,13.2,0.00,22.39,0.17,0.20,30.06,
"2022-07-09",46.9,65.3,83.7,51.4,66.2,0.24,SW,2.9,17.5,65.9,61.4,62.7,13.1,0.00,26.01,0.20,0.24,30.08,
"2022-07-10",48.9,65.4,81.6,50.5,63.6,0.09,S,3.0,13.9,66.3,61.6,62.9,13.0,0.00,28.99,0.21,0.25,30.18,
"2022-07-11",46.4,67.5,86.5,52.5,64.4,0.21,E,2.3,10.3,67.1,61.6,63.0,12.7,0.00,29.28,0.21,0.25,30.17,
"2022-07-12",50.3,71.1,90.9,55.8,65.1,0.29,E,3.2,15.7,69.7,62.2,63.7,12.5,0.00,26.95,0.23,0.28,29.92,
"2022-07-13",54.0,70.4,86.2,55.6,63.9,0.07,NW,2.6,11.4,70.0,64.0,64.9,12.7,0.00,21.21,0.18,0.22,29.87,
"2022-07-14",45.0,66.5,85.6,51.1,63.6,0.27,SE,2.9,13.5,69.0,62.7,64.1,12.7,0.00,28.84,0.21,0.26,29.99,
"2022-07-15",46.3,67.5,90.2,49.5,60.1,0.28,SE,3.6,15.7,69.1,62.5,63.8,12.7,0.00,27.89,0.24,0.30,29.98,
"2022-07-16",48.1,69.0,88.0,49.7,55.5,0.01,SE,4.3,18.9,69.4,62.5,63.8,12.6,0.00,28.52,0.24,0.31,29.97,
"2022-07-17",51.6,67.3,81.8,50.4,59.2,0.09,SE,4.4,16.4,69.4,63.2,64.3,12.6,0.00,28.23,0.22,0.28,29.89,
"2022-07-18",49.3,63.7,80.5,47.8,58.1,0.01,SE,5.2,20.0,68.4,62.9,64.0,12.5,0.00,27.32,0.22,0.29,29.99,
"2022-07-19",48.3,67.8,87.2,50.2,59.0,0.09,SE,3.6,13.5,70.1,62.7,63.9,12.4,0.00,28.07,0.23,0.28,30.04,
"2022-07-20",47.6,69.8,92.3,49.8,56.6,0.10,S,2.7,14.2,71.2,63.2,64.5,12.2,0.00,28.85,0.23,0.29,30.02,
"2022-07-21",45.4,69.2,93.3,49.2,56.7,0.23,SE,3.0,16.0,70.4,63.3,64.7,12.0,0.00,26.07,0.23,0.29,29.96,
"2022-07-22",49.0,68.5,89.6,48.5,54.9,0.03,SE,3.1,16.0,70.8,63.8,65.0,11.9,0.00,26.41,0.22,0.28,29.90,
"2022-07-23",47.8,69.0,88.5,49.8,56.1,0.11,SE,2.9,12.4,71.1,63.7,65.0,11.7,0.00,25.41,0.21,0.26,30.00,
"2022-07-24",50.1,71.9,93.3,50.2,54.7,0.04,NW,3.6,13.5,72.4,63.9,65.2,11.5,0.00,27.23,0.25,0.32,30.03,
"2022-07-25",54.1,73.9,93.9,52.2,53.1,0.00,NW,2.9,13.2,73.4,64.6,65.9,11.2,0.00,25.83,0.23,0.29,29.97,

