Details for  Addy; April 23, 2015 to December 31, 2015
DATE,MIN_AIR_TEMP,AIR_TEMP,MAX_AIR_TEMP,DEWPOINT,REL_HUMIDITY,LEAF_WETNESS,WIND_DIR,WIND_SPEED,WIND_SPEED_MAX,SOIL_TEMP_2_IN,MIN_SOIL_TEMP_8_IN,AVG_SOIL_TEMP_8_IN,SOIL_MOIS_8_IN,PRECIP,SOLAR_RAD,ET_GRASS,ET_ALFALFA,AIR_PRESSURE,
"2015-10-09",47.7,59.0,74.3,52.4,81.2,0.37,SW,3.2,12.1,57.7,55.9,57.6,4.4,0.00,8.87,0.07,0.10,30.04,
"2015-10-10",47.7,60.9,77.5,50.9,72.7,0.32,SE,5.8,26.4,57.8,56.0,57.8,4.4,0.01,9.64,0.11,0.16,29.79,
"2015-10-11",42.5,56.2,67.7,37.0,53.2,0.04,S,4.4,17.1,56.4,55.1,57.1,4.4,0.00,13.67,0.10,0.14,30.06,
"2015-10-12",40.3,52.5,71.1,37.4,60.5,0.00,SW,2.3,8.5,53.8,54.0,55.8,4.4,0.00,8.46,0.07,0.10,30.09,
"2015-10-13",37.7,51.7,74.1,40.9,70.5,0.10,SW,2.9,10.3,52.7,52.1,54.4,4.4,0.00,13.51,0.08,0.12,30.15,
"2015-10-14",36.4,51.5,72.5,36.7,64.1,0.33,NW,4.6,15.0,51.3,51.3,53.6,4.4,0.00,13.36,0.10,0.16,30.23,
"2015-10-15",32.2,50.4,74.4,32.8,56.0,0.00,NW,4.0,15.3,49.7,49.5,52.1,4.4,0.00,13.25,0.10,0.16,30.24,
"2015-10-16",36.5,53.0,75.7,33.7,52.6,0.00,NW,4.0,12.4,50.7,49.6,51.9,4.4,0.00,12.62,0.11,0.17,30.10,
"2015-10-17",39.7,55.0,77.9,36.9,54.0,0.00,NW,3.1,10.7,52.4,50.3,52.5,4.4,0.00,11.83,0.09,0.14,29.90,
"2015-10-18",48.9,53.2,55.6,48.1,83.7,0.50,SW,2.3,6.7,52.6,52.7,53.4,4.4,0.14,1.69,0.02,0.02,29.97,
"2015-10-19",52.4,54.5,57.9,53.8,97.5,0.86,SE,1.8,6.7,54.5,53.7,54.3,4.4,0.03,2.65,0.02,0.02,29.95,
"2015-10-20",37.1,51.6,67.8,43.9,79.9,0.52,NW,3.3,11.7,54.1,53.2,54.5,4.4,0.00,12.07,0.06,0.09,30.18,
"2015-10-21",30.2,44.6,66.0,37.8,80.7,0.41,S,2.1,8.9,47.6,49.0,51.3,4.3,0.00,10.38,0.05,0.07,30.18,
"2015-10-22",32.9,46.5,66.7,37.7,76.8,0.44,NW,2.7,13.5,47.4,47.9,50.0,4.3,0.00,11.92,0.06,0.08,30.14,
"2015-10-23",28.6,39.4,60.3,34.2,84.6,0.39,S,2.1,9.9,42.6,45.7,47.7,4.3,0.00,9.05,0.04,0.06,30.19,
"2015-10-24",31.1,40.9,53.4,35.1,81.8,0.29,NW,3.6,12.4,41.9,44.3,46.0,4.3,0.00,5.96,0.04,0.06,30.11,
"2015-10-25",33.8,45.4,60.9,36.2,73.5,0.23,NW,5.4,17.8,44.1,44.4,46.1,4.3,0.00,8.19,0.07,0.10,29.96,
"2015-10-26",47.2,49.5,53.6,46.5,89.9,0.43,SE,2.8,16.7,47.5,47.4,48.1,4.3,0.13,1.58,0.02,0.02,29.97,
"2015-10-27",36.6,43.5,53.4,40.9,91.2,0.64,NW,4.4,13.9,47.4,47.8,48.9,4.7,0.00,9.56,0.03,0.04,30.14,
"2015-10-28",35.6,44.4,53.2,40.6,87.5,0.52,NW,2.5,9.2,45.6,46.3,47.6,4.6,0.10,5.62,0.03,0.03,30.03,
"2015-10-29",43.2,46.8,51.5,44.8,93.3,0.64,SE,2.9,11.7,47.6,48.3,48.8,4.6,0.03,3.12,0.02,0.03,29.98,
"2015-10-30",43.6,48.5,54.3,46.9,94.2,0.70,SE,4.0,17.1,46.9,47.9,48.5,4.5,0.12,1.49,0.01,0.02,29.73,
"2015-10-31",44.8,51.5,59.7,47.2,86.4,0.58,S,4.2,28.9,48.5,48.1,49.0,4.4,0.35,2.31,0.03,0.05,29.68,
"2015-11-01",41.2,50.1,58.5,39.7,69.1,0.05,S,4.9,21.8,48.9,48.6,49.8,4.4,0.00,6.62,0.05,0.08,29.76,
"2015-11-02",35.4,41.4,48.5,37.6,87.1,0.40,W,3.5,14.2,45.1,46.4,47.6,4.4,0.11,3.58,0.03,0.03,29.89,
"2015-11-03",28.8,40.1,50.1,33.2,78.0,0.26,NW,4.9,14.6,44.7,45.4,46.4,4.4,0.00,8.71,0.03,0.05,29.95,
"2015-11-04",24.1,33.7,47.7,28.2,82.8,0.26,SE,2.8,10.7,38.8,41.2,42.6,4.3,0.00,9.23,0.03,0.04,30.10,
"2015-11-05",29.8,33.9,40.6,32.1,93.3,0.39,S,2.5,8.2,38.5,40.4,41.1,4.3,0.02,3.04,0.02,0.02,30.14,
"2015-11-06",32.9,37.3,40.6,34.4,89.5,0.29,W,2.0,7.1,39.8,40.8,41.4,4.3,0.00,1.99,0.01,0.01,30.34,
"2015-11-07",36.7,45.4,55.7,39.1,80.6,0.29,SE,3.9,15.3,43.1,42.0,43.2,4.3,0.05,6.15,0.03,0.05,30.05,
"2015-11-08",42.1,46.8,50.2,44.8,92.6,0.52,SE,3.4,10.3,45.3,44.9,45.5,4.3,0.08,1.44,0.01,0.01,29.83,
"2015-11-09",34.7,42.6,49.2,38.1,84.7,0.39,NW,4.6,13.5,43.7,44.3,45.4,4.3,0.00,4.71,0.02,0.03,29.89,
"2015-11-10",27.8,36.7,47.6,30.3,79.0,0.09,N,3.9,12.4,39.3,41.0,42.2,4.3,0.00,8.58,0.03,0.04,30.11,
"2015-11-11",29.4,41.9,52.3,32.2,70.9,0.12,S,5.2,16.7,41.3,41.3,42.3,4.3,0.04,8.30,0.04,0.06,30.11,
"2015-11-12",22.6,32.7,42.0,30.2,91.7,0.29,SE,3.5,14.2,35.9,38.9,39.9,4.3,0.03,3.02,0.02,0.02,30.22,
"2015-11-13",42.9,52.6,62.0,44.4,74.1,0.04,SE,6.3,22.1,43.2,39.2,41.9,4.3,0.00,3.98,0.05,0.08,29.84,
"2015-11-14",40.4,49.2,53.8,46.5,90.5,0.49,SE,4.3,11.7,46.1,44.9,45.7,4.4,0.16,1.04,0.01,0.01,29.72,
"2015-11-15",35.3,42.3,55.5,38.9,89.2,0.51,SW,3.7,19.6,44.3,44.2,45.3,4.4,0.02,5.07,0.03,0.05,29.58,
"2015-11-16",27.2,36.6,44.3,28.4,74.7,0.17,SE,4.6,14.2,39.8,41.6,42.7,4.4,0.01,6.96,0.02,0.04,30.04,
"2015-11-17",34.0,44.9,58.7,39.5,83.9,0.58,S,6.4,34.3,40.6,40.6,41.6,4.4,0.37,1.34,0.04,0.07,29.63,
"2015-11-18",28.6,37.1,49.8,28.6,73.9,0.06,SW,3.3,21.0,38.8,40.1,41.2,4.5,0.00,6.71,0.03,0.05,30.07,
"2015-11-19",25.6,33.0,45.5,27.4,81.8,0.17,NW,2.7,8.9,36.1,38.2,39.0,4.6,0.00,7.85,0.01,0.03,30.15,
"2015-11-20",18.5,27.8,43.4,17.8,71.6,0.01,W,2.5,7.4,33.4,36.3,37.0,4.9,0.00,7.57,0.02,0.03,30.49,
"2015-11-21",17.0,24.5,37.1,17.9,80.7,0.05,NW,2.7,10.3,32.6,35.4,35.7,5.3,0.00,6.41,0.02,0.03,30.45,
"2015-11-22",18.4,27.1,39.4,20.6,80.2,0.06,NW,3.1,9.6,32.0,34.7,34.9,5.7,0.00,6.08,0.02,0.03,30.23,
"2015-11-23",18.8,29.0,36.9,22.7,79.9,0.05,NW,2.3,9.2,31.8,34.3,34.4,6.1,0.00,4.67,0.01,0.02,29.90,
"2015-11-24",30.8,33.5,37.4,29.6,86.9,0.43,NW,4.9,18.5,32.0,34.3,34.3,6.4,0.18,1.61,0.02,0.03,29.87,
"2015-11-25",21.9,29.5,35.7,18.3,64.4,0.00,NW,8.8,20.0,32.1,34.3,34.4,6.6,0.00,7.04,0.03,0.06,30.27,
"2015-11-26",17.6,23.3,33.7,15.9,77.6,0.00,NW,4.6,13.9,31.7,33.9,34.1,6.8,0.00,6.89,0.02,0.03,30.51,
"2015-11-27",11.4,19.9,32.0,13.4,81.7,0.01,NW,3.3,12.4,30.4,33.1,33.4,7.0,0.00,6.78,0.01,0.02,30.48,
"2015-11-28",9.3,17.3,31.0,11.3,83.8,0.00,NW,3.1,11.0,28.6,32.1,32.5,7.2,0.00,6.44,0.01,0.02,30.38,
"2015-11-29",8.0,16.2,20.1,11.5,88.9,0.01,E,2.7,8.5,27.3,31.5,31.7,7.3,0.00,1.87,0.01,0.01,30.34,
"2015-11-30",18.6,20.3,21.8,14.2,82.4,0.00,SW,2.5,7.8,28.3,31.3,31.4,7.4,0.00,1.12,0.01,0.01,30.30,
"2015-12-01",21.2,24.0,27.8,16.3,75.7,0.00,NW,4.2,12.1,28.9,31.2,31.3,7.3,0.00,2.67,0.02,0.03,30.35,
"2015-12-02",25.0,28.3,31.3,25.1,90.1,0.30,NW,3.1,9.6,30.0,31.3,31.4,7.3,0.01,1.88,0.01,0.02,30.24,
"2015-12-03",30.0,32.5,34.8,32.0,98.3,0.78,NW,2.8,9.9,31.1,31.6,31.7,7.3,0.49,1.18,0.00,0.00,29.85,
"2015-12-04",34.8,36.9,39.2,35.9,96.0,0.65,SE,3.0,11.0,31.8,31.8,31.8,7.3,0.07,1.58,0.01,0.01,29.96,
"2015-12-05",35.1,38.0,43.3,35.5,91.1,0.28,S,2.9,8.9,31.9,31.9,32.1,7.3,0.14,3.45,0.01,0.02,30.18,
"2015-12-06",35.7,38.9,43.1,38.4,98.0,0.86,S,3.0,10.3,31.9,32.3,32.5,8.0,0.55,1.04,0.01,0.01,30.01,
"2015-12-07",33.6,40.2,43.2,39.4,97.1,0.87,SE,4.1,13.5,32.0,32.7,32.8,11.0,0.47,0.78,0.00,0.00,29.83,
"2015-12-08",36.1,43.1,52.7,42.6,98.3,0.90,SE,4.1,13.9,34.5,32.9,33.6,16.5,0.20,0.87,0.01,0.02,29.76,
"2015-12-09",30.4,43.6,52.5,36.7,79.4,0.45,SW,5.9,29.3,39.0,35.9,37.8,19.7,0.25,5.98,0.02,0.04,29.65,
"2015-12-10",29.4,34.5,39.6,33.8,97.4,0.80,SW,3.1,12.8,34.7,36.0,36.5,20.4,0.17,1.29,0.01,0.01,29.52,
"2015-12-11",31.6,35.1,41.2,34.3,96.9,0.73,NW,2.6,7.4,35.4,35.7,36.3,20.5,0.00,2.67,0.01,0.01,29.72,
"2015-12-12",32.8,34.7,37.4,34.2,98.3,0.89,SE,4.2,14.6,35.1,36.1,36.3,20.2,0.43,0.52,0.00,0.00,29.74,
"2015-12-13",31.1,36.3,42.0,34.6,93.8,0.64,S,3.0,12.1,36.0,36.5,36.8,21.3,0.00,2.44,0.01,0.01,29.60,
"2015-12-14",28.1,35.0,42.4,31.7,88.6,0.45,NW,3.6,12.8,35.5,36.1,36.5,21.1,0.00,4.22,0.01,0.02,29.98,
"2015-12-15",24.3,30.7,35.4,26.6,86.1,0.20,SE,3.0,10.3,33.2,35.2,35.6,20.6,0.00,3.97,0.01,0.01,30.15,
"2015-12-16",17.7,29.5,36.7,22.5,77.8,0.15,NW,4.5,14.6,33.0,34.9,35.1,20.2,0.00,5.87,0.01,0.02,30.13,
"2015-12-17",16.0,22.1,26.8,17.4,86.9,0.02,NW,5.2,12.8,32.5,34.5,34.7,19.9,0.00,2.23,0.01,0.02,30.06,
"2015-12-18",24.5,28.6,35.3,26.8,95.3,0.41,NW,3.5,10.7,32.4,34.3,34.4,19.3,0.03,1.65,0.01,0.02,29.81,
"2015-12-19",29.0,31.1,34.9,29.8,95.7,0.57,N,2.8,8.9,32.4,34.3,34.3,18.9,0.01,1.82,0.01,0.01,29.91,
"2015-12-20",29.3,31.8,33.4,30.1,94.2,0.72,SE,4.3,13.2,32.5,34.2,34.3,18.7,0.02,1.63,0.01,0.01,29.82,
"2015-12-21",31.0,32.3,33.2,31.0,95.0,0.60,NW,5.4,15.3,32.6,34.2,34.3,18.7,0.00,0.65,0.00,0.01,29.49,
"2015-12-22",28.6,30.1,32.2,28.4,94.6,0.70,SE,2.3,8.2,32.7,34.3,34.3,18.7,0.00,0.83,0.00,0.01,29.50,
"2015-12-23",26.2,28.9,32.0,26.8,93.7,0.60,S,2.1,8.9,32.9,34.3,34.3,18.8,0.05,0.80,0.00,0.01,29.54,
"2015-12-24",28.2,30.6,33.4,29.2,95.5,0.72,SE,2.7,10.3,33.2,34.4,34.4,18.8,0.04,0.82,0.00,0.01,29.68,
"2015-12-25",11.9,24.1,31.4,21.5,93.9,0.35,NW,3.0,9.2,33.7,34.5,34.5,18.8,0.12,1.16,0.01,0.01,30.16,
"2015-12-26",19.7,24.4,26.5,21.5,93.0,0.23,NW,2.6,8.5,33.8,34.6,34.6,18.8,0.00,0.51,0.00,0.00,30.54,
"2015-12-27",23.4,25.8,29.0,23.7,95.6,0.31,NW,1.9,6.4,34.0,34.7,34.8,18.7,0.00,0.68,0.00,0.01,30.23,
"2015-12-28",21.8,25.6,30.8,23.2,94.6,0.25,NW,2.5,6.7,34.1,34.8,34.9,18.6,0.05,0.98,0.01,0.01,30.08,
"2015-12-29",14.6,22.5,26.5,19.2,92.5,0.14,NW,3.7,8.9,34.2,35.0,35.0,18.6,0.00,0.69,0.00,0.01,30.17,
"2015-12-30",2.9,13.7,23.8,8.7,88.4,0.02,NW,2.7,12.4,34.1,35.1,35.1,18.6,0.01,1.68,0.01,0.02,30.43,
"2015-12-31",12.7,20.0,24.6,13.7,81.7,0.01,NW,4.7,11.4,34.0,35.1,35.1,18.6,0.00,1.70,0.01,0.02,30.67,

