Details for  Addy; January 01, 2018 to December 31, 2018
DATE,MIN_AIR_TEMP,AIR_TEMP,MAX_AIR_TEMP,DEWPOINT,REL_HUMIDITY,LEAF_WETNESS,WIND_DIR,WIND_SPEED,WIND_SPEED_MAX,SOIL_TEMP_2_IN,MIN_SOIL_TEMP_8_IN,AVG_SOIL_TEMP_8_IN,SOIL_MOIS_8_IN,PRECIP,SOLAR_RAD,ET_GRASS,ET_ALFALFA,AIR_PRESSURE,
"2018-06-19",49.6,67.8,83.9,50.8,59.9,0.07,E,2.5,12.1,66.8,61.1,63.1,8.7,0.00,24.55,0.19,0.23,30.10,
"2018-06-20",48.1,69.5,88.4,51.6,58.7,0.10,SE,2.6,12.4,68.2,62.4,64.8,8.5,0.00,27.76,0.22,0.26,30.02,
"2018-06-21",53.0,66.0,79.8,56.6,72.8,0.08,SW,3.8,16.7,67.6,64.1,65.6,8.2,0.03,15.55,0.14,0.17,29.96,
"2018-06-22",51.8,62.7,77.5,55.3,78.5,0.14,E,3.7,20.7,66.0,63.6,64.9,8.1,0.02,15.21,0.13,0.16,29.97,
"2018-06-23",48.6,63.0,80.0,52.7,72.9,0.28,NW,2.2,8.9,65.8,62.1,63.8,8.0,0.00,20.80,0.16,0.18,30.00,
"2018-06-24",49.5,68.2,85.4,52.6,63.6,0.22,SE,3.1,13.5,68.1,62.5,64.9,7.8,0.00,29.04,0.22,0.26,30.00,
"2018-06-25",51.7,66.1,78.5,45.9,54.9,0.18,W,5.7,26.0,68.3,64.4,66.1,7.5,0.07,27.94,0.23,0.30,29.86,
"2018-06-26",38.6,59.0,75.6,37.5,51.3,0.02,S,3.3,15.7,65.8,62.5,64.8,7.2,0.00,27.95,0.20,0.24,30.05,
"2018-06-27",39.2,61.9,79.1,40.0,49.6,0.01,NW,3.8,16.7,65.2,61.9,64.0,7.0,0.00,23.44,0.19,0.25,29.95,
"2018-06-28",54.6,62.0,69.2,48.6,62.4,0.00,NW,3.5,15.3,65.7,63.5,64.4,6.8,0.00,12.58,0.12,0.15,29.90,
"2018-06-29",43.8,62.3,77.0,47.2,62.0,0.09,NW,3.7,16.0,66.1,62.0,63.8,6.6,0.00,21.37,0.17,0.21,30.00,
"2018-06-30",45.9,60.6,71.6,48.1,67.0,0.11,SE,3.8,15.7,64.9,62.5,63.8,6.5,0.00,16.28,0.13,0.16,30.05,
"2018-07-01",40.9,60.8,78.1,43.0,59.3,0.17,S,3.7,16.7,64.7,61.1,63.1,6.3,0.00,23.67,0.18,0.23,30.00,
"2018-07-02",41.7,56.8,69.6,39.8,56.5,0.01,W,4.0,20.7,64.1,61.5,63.1,6.1,0.00,19.98,0.15,0.19,30.00,
"2018-07-03",34.3,54.6,69.5,42.3,67.6,0.18,NW,2.5,11.4,62.7,60.0,61.8,6.0,0.00,18.56,0.12,0.15,30.07,
"2018-07-04",39.4,63.2,81.4,45.4,59.1,0.19,N,3.0,12.8,65.5,59.7,62.1,5.8,0.00,26.78,0.20,0.24,30.12,
"2018-07-05",53.7,73.3,93.3,49.7,48.6,0.00,NW,4.8,17.1,69.5,63.1,65.1,5.6,0.00,27.06,0.27,0.36,30.05,
"2018-07-06",50.2,72.1,89.3,48.6,50.8,0.09,SE,4.4,19.6,70.4,64.8,67.0,5.4,0.00,27.11,0.25,0.32,30.04,
"2018-07-07",51.0,67.3,81.8,46.3,53.1,0.02,SW,4.3,16.4,70.6,66.0,67.8,5.2,0.01,26.65,0.22,0.28,30.08,
"2018-07-08",42.3,66.0,87.1,44.0,52.6,0.05,E,2.8,11.4,69.8,64.6,67.1,5.0,0.00,29.67,0.23,0.28,30.07,
"2018-07-09",46.8,70.8,93.2,44.0,47.5,0.01,E,3.4,13.9,71.0,65.2,67.6,4.9,0.00,29.26,0.26,0.33,30.02,
"2018-07-10",51.5,64.5,77.9,50.4,62.4,0.02,E,3.8,14.2,68.2,66.5,67.7,4.7,0.07,15.62,0.15,0.19,30.08,
"2018-07-11",46.4,66.8,87.3,48.1,58.1,0.15,NW,4.0,15.0,68.7,63.8,66.0,4.7,0.00,27.84,0.23,0.30,30.12,
"2018-07-12",47.5,70.9,93.3,47.3,51.0,0.03,NW,3.6,13.2,70.7,64.7,67.1,4.5,0.00,29.29,0.26,0.33,30.07,
"2018-07-13",51.6,75.1,97.5,47.0,45.4,0.00,S,3.7,17.8,72.6,66.3,68.7,4.4,0.00,28.78,0.28,0.36,29.97,
"2018-07-14",53.6,75.5,90.3,34.9,27.1,0.00,NW,5.1,19.6,73.7,68.0,69.9,4.3,0.00,30.10,0.30,0.41,30.06,
"2018-07-15",43.6,69.7,94.6,34.8,36.9,0.00,NW,4.0,13.9,72.1,66.7,69.2,4.1,0.00,29.93,0.28,0.39,30.06,
"2018-07-16",44.4,73.0,98.3,41.2,40.6,0.00,E,3.1,11.0,72.9,66.8,69.3,4.0,0.00,29.10,0.27,0.35,30.01,
"2018-07-17",48.7,74.6,98.4,43.3,40.3,0.00,SE,3.3,15.7,73.9,68.0,70.3,4.3,0.00,28.29,0.27,0.35,29.97,
"2018-07-18",50.9,72.9,93.7,45.0,41.0,0.00,SE,3.8,13.5,73.8,68.4,70.7,4.9,0.00,27.75,0.26,0.34,29.96,
"2018-07-19",52.7,71.7,88.9,45.4,43.3,0.00,SE,4.3,16.7,74.0,69.0,71.1,4.9,0.00,28.47,0.26,0.34,29.96,
"2018-07-20",49.3,66.9,85.0,36.6,37.9,0.00,SE,4.7,16.4,72.4,68.5,70.5,4.9,0.00,28.10,0.25,0.34,29.97,
"2018-07-21",40.5,66.0,84.6,35.4,38.6,0.00,NW,3.8,17.8,71.7,67.1,69.4,4.9,0.00,28.39,0.23,0.31,30.03,
"2018-07-22",45.8,68.2,88.2,40.5,42.3,0.00,NW,3.0,12.1,72.6,67.3,69.4,4.8,0.00,28.47,0.23,0.29,30.19,
"2018-07-23",45.7,70.1,92.2,41.5,43.4,0.00,SE,2.8,9.9,72.7,67.4,69.5,4.8,0.00,26.21,0.23,0.29,30.12,
"2018-07-24",48.5,74.1,95.2,42.9,38.7,0.00,N,3.5,12.1,73.8,67.7,70.0,4.8,0.00,27.31,0.26,0.34,30.07,
"2018-07-25",54.5,76.5,95.9,39.5,32.5,0.00,NW,4.6,14.2,75.3,69.1,71.1,4.9,0.00,27.71,0.29,0.40,30.11,
"2018-07-26",52.5,72.2,93.7,41.5,38.0,0.00,NW,3.9,13.5,73.4,69.2,70.9,4.8,0.00,21.59,0.24,0.33,30.08,
"2018-07-27",56.1,72.9,93.5,44.9,41.3,0.00,NW,3.2,10.7,73.1,68.9,70.5,4.8,0.00,18.25,0.21,0.28,30.01,
"2018-07-28",51.8,72.6,95.2,45.8,45.0,0.00,NW,2.7,10.7,74.0,68.4,70.3,4.8,0.00,24.19,0.22,0.28,30.02,
"2018-07-29",51.3,74.3,97.8,44.5,42.7,0.00,NW,3.1,9.6,74.8,68.8,70.9,4.8,0.00,26.36,0.25,0.32,30.10,
"2018-07-30",51.9,75.8,100.9,43.1,39.5,0.00,NW,3.1,13.2,75.4,69.3,71.4,4.8,0.00,26.37,0.26,0.34,30.06,
"2018-07-31",57.1,76.8,101.0,44.5,37.7,0.00,NW,3.3,12.4,75.2,70.0,71.9,4.8,0.00,22.16,0.25,0.34,29.95,
"2018-08-01",57.9,75.5,95.0,45.5,40.0,0.00,SE,4.1,16.4,75.9,70.5,72.4,4.8,0.00,25.26,0.26,0.35,29.88,
"2018-08-02",49.0,70.7,91.0,38.9,37.5,0.00,S,4.1,16.7,74.4,70.0,72.0,4.7,0.00,25.45,0.25,0.34,29.86,
"2018-08-03",49.6,64.0,81.0,45.4,53.0,0.00,SE,4.4,21.4,72.0,69.1,70.9,4.7,0.00,19.11,0.18,0.25,29.95,
"2018-08-04",48.7,65.5,84.2,48.4,59.7,0.09,W,2.9,14.2,72.0,67.9,69.6,4.7,0.00,20.28,0.17,0.22,29.99,
"2018-08-05",47.0,67.8,90.4,46.2,52.6,0.01,NW,3.0,9.9,72.5,67.4,69.3,4.7,0.00,21.78,0.20,0.26,30.02,
"2018-08-06",48.1,71.7,95.2,43.3,44.0,0.00,W,3.3,22.5,73.2,67.4,69.5,4.6,0.00,25.32,0.24,0.31,30.07,
"2018-08-07",47.9,71.5,96.0,43.1,42.3,0.00,SE,2.3,9.6,73.6,68.3,70.3,4.6,0.00,23.03,0.20,0.26,30.01,
"2018-08-08",48.2,72.7,99.0,43.4,42.6,0.00,E,2.4,9.2,73.5,68.3,70.4,4.6,0.00,22.54,0.21,0.28,29.99,
"2018-08-09",52.5,76.6,104.3,45.0,40.2,0.00,NE,2.2,10.3,74.7,68.9,70.9,4.5,0.00,22.60,0.22,0.29,29.99,
"2018-08-10",55.1,80.7,105.6,46.2,36.0,0.00,S,3.3,18.2,76.0,69.9,71.8,4.5,0.00,21.00,0.25,0.35,29.89,
"2018-08-11",59.4,77.3,92.6,47.2,37.7,0.00,S,5.1,18.5,76.4,71.7,73.0,4.5,0.00,20.76,0.25,0.35,29.89,
"2018-08-12",47.7,64.4,79.0,42.7,47.9,0.00,SE,3.4,11.0,71.9,69.7,71.3,4.5,0.00,15.92,0.15,0.20,30.09,
"2018-08-13",46.7,64.4,84.3,42.1,50.8,0.00,NW,4.1,13.9,71.3,67.6,69.3,4.4,0.00,21.72,0.20,0.27,30.09,
"2018-08-14",45.5,66.7,89.4,41.9,47.1,0.00,E,3.2,10.7,71.2,66.7,68.7,4.4,0.00,21.89,0.20,0.27,29.98,
"2018-08-15",45.8,68.3,93.1,41.6,44.9,0.00,E,2.2,10.7,71.5,67.0,68.9,4.4,0.00,20.56,0.18,0.24,29.94,
"2018-08-16",45.5,70.5,97.4,42.4,43.6,0.00,S,2.3,13.9,71.6,67.0,68.9,4.4,0.00,18.80,0.18,0.25,29.99,
"2018-08-17",54.9,70.7,88.7,47.9,46.9,0.00,SE,3.0,16.4,72.0,68.2,69.6,4.4,0.00,14.52,0.16,0.22,30.05,
"2018-08-18",49.2,64.9,82.1,47.5,56.4,0.00,SE,1.5,6.7,69.4,67.3,68.7,4.3,0.00,12.83,0.11,0.14,30.14,
"2018-08-19",50.2,59.2,73.7,45.5,62.6,0.00,NW,2.7,8.5,65.7,65.7,66.8,4.3,0.00,7.06,0.09,0.12,30.07,
"2018-08-20",45.8,63.5,84.7,41.5,50.7,0.00,N ,4.2,14.2,65.8,63.0,64.7,4.2,0.00,15.74,0.18,0.25,30.08,
"2018-08-21",46.3,64.9,88.0,37.2,43.4,0.00,NW,3.4,14.2,68.0,63.4,65.3,4.2,0.00,21.52,0.20,0.27,30.13,
"2018-08-22",39.7,64.8,91.6,36.2,41.9,0.00,SW,3.1,12.8,67.8,63.7,65.7,4.2,0.00,20.48,0.20,0.27,29.96,
"2018-08-23",46.5,63.9,81.9,42.2,48.2,0.00,SE,2.8,12.4,67.2,64.5,66.0,4.2,0.00,13.55,0.14,0.19,29.86,
"2018-08-24",46.2,61.1,76.9,43.0,54.5,0.00,SE,3.2,12.4,67.0,64.0,65.5,4.2,0.00,16.52,0.14,0.18,29.90,
"2018-08-25",38.6,56.5,69.9,41.7,60.7,0.16,E,2.9,14.6,64.1,63.0,64.6,4.1,0.00,12.06,0.10,0.13,29.98,
"2018-08-26",46.9,56.7,64.4,47.6,72.6,0.18,N ,2.4,9.6,63.8,63.0,63.8,4.1,0.08,8.42,0.07,0.09,29.90,
"2018-08-27",48.2,58.8,74.3,48.3,72.7,0.51,NW,3.5,12.8,64.2,62.3,63.3,4.0,0.11,15.39,0.12,0.16,30.01,
"2018-08-28",43.7,59.0,77.8,45.9,66.2,0.11,SE,3.2,11.4,62.7,61.0,62.5,4.0,0.00,15.38,0.13,0.17,30.08,
"2018-08-29",41.7,62.9,83.1,42.7,54.6,0.07,S,3.3,16.0,63.2,60.5,62.3,4.0,0.00,16.47,0.15,0.21,29.87,
"2018-08-30",48.6,65.6,81.5,38.1,40.4,0.00,W,4.2,15.0,65.6,61.9,63.5,4.0,0.00,20.68,0.19,0.26,29.89,
"2018-08-31",40.1,60.1,79.4,38.2,49.7,0.01,SE,3.5,13.2,64.3,61.4,63.4,4.0,0.00,21.27,0.16,0.22,29.98,
"2018-09-01",41.7,59.7,78.1,37.0,50.2,0.04,NW,3.0,12.1,64.4,61.5,63.2,4.0,0.00,19.69,0.15,0.20,29.98,
"2018-09-02",35.6,58.7,81.9,36.6,49.8,0.02,SE,3.1,12.4,63.6,60.4,62.4,4.0,0.00,20.99,0.16,0.22,30.00,
"2018-09-03",46.0,63.3,78.4,35.8,40.5,0.00,N,3.8,15.7,65.4,61.8,63.2,4.0,0.00,19.18,0.16,0.23,30.00,
"2018-09-04",40.8,57.6,78.3,30.4,40.6,0.00,NW,4.3,15.3,63.9,61.0,62.7,3.9,0.00,20.24,0.18,0.25,30.11,
"2018-09-05",38.0,59.7,86.0,32.2,41.1,0.00,NW,3.5,12.8,63.5,59.9,61.9,3.9,0.00,20.07,0.18,0.26,30.06,
"2018-09-06",41.4,63.2,89.3,35.4,41.3,0.00,NW,3.3,10.7,64.6,60.3,62.2,3.9,0.00,19.33,0.18,0.26,30.06,
"2018-09-07",40.1,63.5,87.2,38.1,45.3,0.00,SE,3.6,14.2,65.1,60.8,62.8,3.9,0.00,19.54,0.18,0.25,30.01,
"2018-09-08",49.0,63.6,77.8,47.3,60.6,0.33,SW,3.0,23.9,65.9,62.5,63.6,3.9,0.03,15.02,0.12,0.16,29.97,
"2018-09-09",44.5,60.8,77.9,39.6,50.6,0.00,SE,3.8,16.7,64.6,61.5,62.9,3.9,0.00,17.52,0.15,0.21,29.97,
"2018-09-10",52.0,61.6,76.3,37.6,45.2,0.02,S,4.1,17.1,64.9,61.9,63.2,3.9,0.00,15.45,0.15,0.22,29.88,
"2018-09-11",45.4,55.8,67.5,41.4,60.1,0.04,SE,4.0,14.2,62.7,61.5,62.7,3.9,0.02,11.43,0.10,0.14,29.91,
"2018-09-12",39.9,50.4,61.5,44.4,80.9,0.39,NW,3.1,19.6,59.5,60.0,61.0,3.9,0.10,8.73,0.06,0.08,29.91,
"2018-09-13",40.9,52.9,70.1,41.5,70.2,0.37,S,3.3,14.6,58.4,58.0,59.0,3.8,0.00,12.11,0.10,0.13,29.95,
"2018-09-14",38.0,53.4,71.5,39.5,64.0,0.14,SE,2.7,14.6,58.4,57.1,58.4,3.8,0.00,13.76,0.10,0.13,29.98,
"2018-09-15",43.1,57.4,74.4,39.2,54.4,0.00,NW,3.4,14.2,60.1,57.2,58.6,3.8,0.00,15.32,0.12,0.17,29.87,
"2018-09-16",39.1,52.5,65.5,42.5,70.7,0.14,SE,3.7,24.3,59.0,58.1,59.0,3.8,0.11,12.04,0.09,0.11,29.94,
"2018-09-17",36.1,49.1,67.9,39.4,74.6,0.49,NW,2.2,10.3,57.5,56.0,57.4,3.8,0.00,17.25,0.09,0.12,30.09,
"2018-09-18",34.3,50.8,72.8,35.7,63.5,0.19,NW,3.8,12.8,56.9,54.6,56.3,3.7,0.00,18.67,0.13,0.18,30.05,
"2018-09-19",35.3,51.6,74.1,35.1,60.2,0.00,NW,3.8,14.6,56.7,54.2,55.9,3.7,0.00,16.99,0.13,0.18,30.01,
"2018-09-20",33.4,50.1,67.7,36.3,63.4,0.10,SE,2.5,12.1,55.8,54.0,55.6,3.7,0.00,12.83,0.09,0.11,30.04,
"2018-09-21",45.9,57.4,72.3,43.3,62.9,0.04,N,3.5,16.7,58.2,55.2,56.4,3.7,0.00,11.40,0.10,0.14,29.99,
"2018-09-22",43.3,58.1,71.3,42.7,61.1,0.11,S,3.9,18.5,58.8,56.6,57.7,3.7,0.00,10.75,0.10,0.14,29.90,
"2018-09-23",41.6,51.8,63.0,44.1,75.8,0.08,S,2.6,10.7,57.2,56.5,57.5,3.7,0.01,8.00,0.06,0.08,30.02,
"2018-09-24",36.0,51.2,70.2,37.5,66.3,0.42,NW,3.3,15.3,56.9,54.9,56.4,3.7,0.00,15.68,0.10,0.14,30.16,
"2018-09-25",33.4,50.8,74.4,35.7,62.8,0.20,NW,3.0,11.0,56.5,54.0,55.7,3.7,0.00,16.59,0.11,0.16,30.26,
"2018-09-26",31.4,51.6,77.0,35.3,60.3,0.08,S,2.7,10.3,56.4,53.7,55.5,3.7,0.00,15.75,0.11,0.15,30.20,
"2018-09-27",36.7,57.0,76.5,38.1,54.1,0.00,NW,3.7,18.2,57.6,54.3,55.9,3.7,0.00,14.53,0.12,0.17,30.09,
"2018-09-28",39.9,56.1,71.0,35.1,48.5,0.00,NW,4.8,13.2,58.9,55.8,57.0,3.7,0.00,15.79,0.12,0.18,29.99,
"2018-09-29",33.5,49.1,61.4,30.9,53.8,0.00,NW,4.6,16.7,54.1,54.3,55.5,3.7,0.00,4.84,0.08,0.13,29.95,
"2018-09-30",41.9,48.7,60.3,32.5,54.5,0.00,NW,6.1,18.5,55.0,53.9,54.8,3.6,0.00,10.56,0.10,0.16,29.97,
"2018-10-01",40.8,54.1,70.8,38.8,59.2,0.04,SE,3.1,12.8,56.6,54.2,55.3,3.7,0.00,11.50,0.09,0.13,29.88,
"2018-10-02",41.5,56.6,68.3,40.0,57.3,0.00,S,6.3,31.8,57.9,55.9,56.7,3.7,0.00,9.53,0.11,0.17,29.68,
"2018-10-03",27.4,42.7,57.2,27.6,57.7,0.00,NW,3.3,13.2,53.9,53.5,55.1,3.7,0.00,13.34,0.07,0.10,30.01,
"2018-10-04",33.8,45.9,60.5,31.3,59.1,0.00,NW,2.9,9.2,53.8,52.7,53.8,3.7,0.00,10.53,0.07,0.10,29.95,
"2018-10-05",22.7,41.2,56.1,30.5,69.6,0.04,SE,2.8,13.2,50.8,50.6,52.2,3.6,0.02,9.77,0.05,0.07,30.06,
"2018-10-06",31.6,47.0,61.2,37.5,72.8,0.43,NW,4.3,16.7,53.5,52.2,52.8,3.6,0.04,14.45,0.07,0.10,30.05,
"2018-10-07",24.6,39.7,52.8,33.4,80.5,0.15,SE,2.0,8.5,48.6,49.6,51.0,3.6,0.00,7.11,0.04,0.05,30.17,
"2018-10-08",42.5,46.2,53.0,42.1,86.2,0.47,NW,1.3,7.1,50.8,50.8,51.2,3.6,0.21,3.56,0.03,0.03,30.04,
"2018-10-09",42.7,49.0,61.7,37.9,70.6,0.56,N,4.4,17.8,52.4,50.9,51.7,3.6,0.23,11.14,0.08,0.12,29.93,
"2018-10-10",31.4,43.0,59.8,29.8,64.2,0.00,NW,3.6,12.1,51.0,49.2,50.7,3.5,0.00,13.79,0.07,0.11,30.05,
"2018-10-11",26.6,41.2,57.7,30.5,70.3,0.19,NW,2.5,10.3,48.6,46.8,48.5,3.5,0.00,11.37,0.05,0.08,30.11,
"2018-10-12",30.9,47.3,64.2,34.5,65.2,0.13,SE,4.0,18.9,49.8,46.9,48.5,3.5,0.00,13.30,0.08,0.11,30.02,
"2018-10-13",30.5,48.1,60.6,24.4,42.4,0.00,NW,4.2,19.2,50.6,47.6,49.1,3.5,0.00,12.88,0.08,0.13,30.19,
"2018-10-14",21.5,37.3,58.6,23.8,64.2,0.00,SE,2.5,9.9,46.9,45.4,47.2,3.5,0.00,13.41,0.06,0.09,30.41,
"2018-10-15",22.9,38.4,60.8,25.3,66.0,0.01,SE,2.3,11.4,46.1,44.0,45.6,3.5,0.00,12.72,0.06,0.08,30.43,
"2018-10-16",22.5,39.7,65.1,27.8,69.0,0.09,NW,2.2,7.4,46.0,43.4,45.0,3.5,0.00,12.43,0.06,0.09,30.43,
"2018-10-17",28.7,42.5,66.7,31.2,69.5,0.04,NW,3.5,9.9,46.6,43.3,44.9,3.5,0.00,12.52,0.08,0.12,30.31,
"2018-10-18",24.1,40.3,62.9,31.5,75.2,0.15,W,2.3,10.3,45.8,43.4,45.0,3.5,0.00,10.67,0.05,0.08,30.24,
"2018-10-19",27.8,43.0,66.4,33.4,73.4,0.18,NW,2.8,9.6,46.6,43.6,45.2,3.5,0.00,11.46,0.06,0.10,30.35,
"2018-10-20",25.6,42.7,67.7,33.1,73.7,0.20,NW,2.8,9.2,46.7,43.6,45.3,3.5,0.00,11.81,0.06,0.10,30.22,
"2018-10-21",30.6,44.2,67.1,33.2,69.9,0.17,NW,4.0,12.1,46.8,43.5,45.1,3.5,0.00,11.72,0.08,0.12,30.10,
"2018-10-22",30.5,44.0,66.8,32.6,68.7,0.09,NW,4.2,10.7,46.7,43.4,45.0,3.5,0.00,11.40,0.08,0.13,30.07,
"2018-10-23",31.5,45.2,63.5,35.5,71.9,0.05,NW,3.1,9.9,46.9,43.5,45.0,3.5,0.00,8.77,0.06,0.08,29.98,
"2018-10-24",36.9,46.3,60.7,38.3,75.8,0.30,SE,3.1,12.4,48.4,45.7,46.6,3.5,0.00,8.31,0.05,0.07,30.03,
"2018-10-25",35.4,43.9,52.0,39.4,84.5,0.28,SE,2.6,8.2,46.4,45.6,46.5,3.5,0.14,3.36,0.03,0.04,30.13,
"2018-10-26",46.6,50.2,56.4,47.5,90.5,0.87,S,2.8,12.1,48.9,47.2,48.1,3.5,0.14,2.41,0.02,0.03,30.01,
"2018-10-27",36.1,43.1,56.3,39.8,88.7,0.65,NW,3.3,11.0,48.4,47.7,48.6,3.5,0.04,7.59,0.04,0.05,30.11,
"2018-10-28",36.9,45.2,55.9,42.2,89.6,0.75,NW,3.8,13.2,47.8,47.6,48.3,3.5,0.38,4.44,0.03,0.04,29.93,
"2018-10-29",33.0,39.9,48.0,37.2,90.6,0.72,S,2.3,10.3,45.6,46.4,47.4,3.5,0.00,4.71,0.02,0.03,30.11,
"2018-10-30",33.3,37.3,42.5,35.1,92.0,0.65,SE,2.3,8.2,43.6,45.2,45.8,3.5,0.00,2.36,0.01,0.02,30.27,
"2018-10-31",35.4,40.6,46.5,39.1,94.3,0.80,NE,2.9,8.5,43.4,44.3,44.9,3.5,0.22,1.44,0.01,0.01,30.07,
"2018-11-01",41.2,43.8,46.1,42.4,94.8,0.76,NW,2.2,10.3,45.3,45.2,45.7,3.5,0.21,1.93,0.01,0.01,30.07,
"2018-11-02",38.7,49.2,60.7,44.8,85.7,0.63,S,3.1,10.7,48.0,46.4,47.2,3.5,0.01,6.03,0.03,0.05,29.94,
"2018-11-03",38.3,45.2,52.6,40.9,85.6,0.60,SE,3.6,14.2,46.6,46.1,47.0,3.5,0.07,4.36,0.03,0.04,30.12,
"2018-11-04",34.3,47.4,60.8,40.1,77.2,0.20,SE,4.5,12.8,48.5,47.3,47.9,3.5,0.05,7.71,0.04,0.07,29.79,
"2018-11-05",34.2,40.9,50.6,36.8,86.4,0.48,SE,2.6,10.7,45.5,45.6,46.5,3.6,0.02,4.92,0.02,0.03,29.97,
"2018-11-06",34.6,38.6,44.2,36.6,92.8,0.74,S,3.7,16.4,44.5,45.1,45.8,3.6,0.20,3.45,0.02,0.03,30.12,
"2018-11-07",27.3,36.2,47.8,30.7,82.1,0.46,NW,3.5,13.5,43.7,43.9,44.8,3.7,0.01,7.49,0.03,0.04,30.29,
"2018-11-08",22.7,29.6,43.4,21.1,74.8,0.01,SW,2.1,7.8,39.7,40.0,41.5,3.6,0.00,8.90,0.02,0.03,30.51,
"2018-11-09",22.4,26.3,30.6,23.4,92.2,0.08,N,2.1,8.9,36.4,38.2,38.9,3.7,0.00,1.04,0.01,0.01,30.29,
"2018-11-10",26.4,29.1,31.2,26.5,92.0,0.32,W,2.9,9.2,36.2,37.6,37.8,3.8,0.03,2.53,0.01,0.01,30.35,
"2018-11-11",27.8,29.7,32.5,26.1,87.8,0.49,W,3.2,10.3,36.4,37.5,37.6,3.9,0.00,2.31,0.01,0.02,30.55,
"2018-11-12",23.8,29.1,36.7,25.4,88.0,0.34,SW,2.2,8.9,36.6,37.4,37.7,4.0,0.00,4.69,0.01,0.02,30.66,
"2018-11-13",23.1,29.0,41.6,25.0,88.4,0.25,NW,2.3,9.2,36.3,37.0,37.3,4.1,0.00,7.45,0.01,0.02,30.52,
"2018-11-14",24.6,31.0,41.0,26.3,85.5,0.20,SE,3.1,15.3,35.7,36.7,36.8,4.3,0.00,4.11,0.02,0.03,30.33,
"2018-11-15",22.5,30.1,34.9,27.3,90.7,0.10,SE,2.2,7.8,34.7,36.3,36.5,4.5,0.00,1.48,0.01,0.01,30.28,
"2018-11-16",29.3,37.9,50.5,28.8,72.3,0.05,NW,5.5,16.7,37.3,36.3,36.6,4.6,0.00,7.64,0.04,0.07,30.22,
"2018-11-17",22.3,29.8,44.9,24.3,83.2,0.04,NW,2.1,7.8,36.2,36.2,36.6,4.9,0.00,7.58,0.01,0.03,30.38,
"2018-11-18",18.7,27.3,41.3,22.3,85.4,0.04,NW,2.2,8.9,34.6,35.5,35.8,5.1,0.00,6.77,0.01,0.02,30.34,
"2018-11-19",20.0,27.7,42.2,22.5,84.6,0.06,NW,3.4,8.9,34.0,34.8,35.1,5.3,0.00,7.18,0.02,0.03,30.32,
"2018-11-20",19.7,27.0,41.8,22.1,85.6,0.05,NW,4.1,10.7,33.5,34.2,34.4,5.5,0.00,7.06,0.02,0.04,30.19,
"2018-11-21",20.5,27.7,33.0,24.0,88.1,0.05,NW,3.2,9.6,33.0,33.7,33.8,5.6,0.00,2.27,0.01,0.02,29.99,
"2018-11-22",30.8,33.9,38.1,32.5,94.8,0.59,S,2.3,8.2,33.3,33.7,33.8,5.7,0.30,1.59,0.01,0.01,29.75,
"2018-11-23",34.7,37.5,41.7,35.6,92.9,0.87,N ,3.7,10.7,35.1,33.8,33.9,5.7,0.05,1.57,0.01,0.02,29.71,
"2018-11-24",30.9,34.3,36.8,33.3,96.2,0.88,NW,3.4,9.9,35.7,34.1,34.2,5.8,0.01,2.82,0.01,0.01,30.06,
"2018-11-25",28.6,34.4,45.0,32.1,91.9,0.65,NW,2.0,9.2,36.9,34.6,35.4,6.0,0.00,4.97,0.01,0.02,30.30,
"2018-11-26",28.3,32.2,35.1,31.3,97.2,0.68,SE,1.0,6.7,35.6,36.0,36.1,6.1,0.07,1.12,0.00,0.00,30.17,
"2018-11-27",34.6,38.8,43.5,38.2,97.9,0.94,SE,2.9,11.0,37.4,36.3,37.1,6.3,0.29,0.63,0.00,0.01,29.81,
"2018-11-28",35.1,40.3,44.1,39.2,96.0,0.96,SE,1.2,8.5,38.8,38.0,38.5,6.6,0.11,1.03,0.00,0.00,29.79,
"2018-11-29",38.0,39.9,42.6,39.0,96.7,0.95,NW,2.0,8.5,40.1,39.4,39.9,7.2,0.06,1.81,0.01,0.01,29.72,
"2018-11-30",36.7,37.7,39.0,36.6,96.0,0.83,E,2.7,8.2,39.8,40.2,40.4,8.1,0.08,1.13,0.01,0.01,29.76,
"2018-12-01",31.2,35.7,40.0,34.3,94.8,0.64,NW,2.7,9.9,39.3,39.8,40.1,9.2,0.00,2.10,0.01,0.01,29.87,
"2018-12-02",26.5,30.9,37.3,30.1,97.9,0.63,NW,1.6,7.8,37.7,38.3,38.9,9.9,0.00,3.27,0.01,0.01,30.11,
"2018-12-03",24.5,31.3,39.4,28.8,92.0,0.64,W,1.6,7.4,37.4,37.8,38.0,10.3,0.00,3.97,0.01,0.01,30.34,
"2018-12-04",24.8,28.4,30.6,23.9,85.7,0.21,NW,2.6,10.3,35.2,36.6,37.1,10.6,0.00,1.48,0.01,0.01,30.39,
"2018-12-05",23.2,29.3,35.3,20.6,72.0,0.00,NW,5.6,16.0,34.9,36.0,36.3,10.7,0.00,5.38,0.02,0.04,30.30,
"2018-12-06",15.2,21.1,30.5,14.9,82.4,0.00,NW,3.9,10.7,33.7,35.1,35.5,10.8,0.00,5.80,0.01,0.02,30.31,
"2018-12-07",10.9,18.5,28.8,12.4,83.3,0.00,NW,3.5,9.6,32.4,33.9,34.4,10.8,0.00,5.61,0.01,0.02,30.34,
